frame,X_fixed,Y_fixed,VelY_fixed,input,alive,X_px,Y_px,onGround,CamY_px,TgtCamY_px,mode,gravFlipped,shipCeilSlopeHit,shipCeilTileHit,shipCeilSpike,shipFloorSlopeHit,shipFloorTileHit,shipFloorSpike,CamY_fixed,Y_lowB,CamY_lowB
1305,0xE1BE8,0x2E559,0x1AC,0,1,3619,749,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x59,0x2B
1306,0xE1EAC,0x2E770,0x217,0,1,3622,751,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x70,0x2B
1307,0xE2170,0x2E9F2,0x282,0,1,3625,753,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xF2,0x2B
1308,0xE2434,0x2ECDF,0x2ED,0,1,3628,756,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xDF,0x2B
1309,0xE26F8,0x2F037,0x358,0,1,3630,760,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x37,0x2B
1310,0xE29BC,0x2F3FA,0x3C3,0,1,3633,763,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFA,0x2B
1311,0xE2C80,0x2F828,0x42E,0,1,3636,767,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x28,0x2B
1312,0xE2F44,0x2FCC1,0x499,0,1,3639,772,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xC1,0x2B
1313,0xE3208,0x301C5,0x504,0,1,3642,777,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xC5,0x2B
1314,0xE34CC,0x3012B,0x0,0,1,3644,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1315,0xE3790,0x3012B,0x0,0,1,3647,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1316,0xE3A54,0x3012B,0x0,0,1,3650,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1317,0xE3D18,0x3012B,0x0,0,1,3653,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1318,0xE3FDC,0x3012B,0x0,0,1,3655,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1319,0xE42A0,0x3012B,0xFFFFFA70,1,1,3658,777,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1320,0xE4564,0x2FC06,0xFFFFFADB,0,1,3661,771,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x06,0x2B
1321,0xE4828,0x2F74C,0xFFFFFB46,0,1,3664,767,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x4C,0x2B
1322,0xE4AEC,0x2F2FD,0xFFFFFBB1,0,1,3666,762,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFD,0x2B
1323,0xE4DB0,0x2EF19,0xFFFFFC1C,0,1,3669,758,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x19,0x2B
1324,0xE5074,0x2EBA0,0xFFFFFC87,0,1,3672,755,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xA0,0x2B
1325,0xE5338,0x2E892,0xFFFFFCF2,0,1,3675,752,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x92,0x2B
1326,0xE55FC,0x2E5EF,0xFFFFFD5D,0,1,3677,749,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEF,0x2B
1327,0xE58C0,0x2E3B7,0xFFFFFDC8,0,1,3680,747,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB7,0x2B
1328,0xE5B84,0x2E1EA,0xFFFFFE33,0,1,3683,745,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEA,0x2B
1329,0xE5E48,0x2E088,0xFFFFFE9E,0,1,3686,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x88,0x2B
1330,0xE610C,0x2DF91,0xFFFFFF09,0,1,3689,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x91,0x2B
1331,0xE63D0,0x2DF05,0xFFFFFF74,0,1,3691,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x05,0x2B
1332,0xE6694,0x2DEE4,0xFFFFFFDF,0,1,3694,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE4,0x2B
1333,0xE6958,0x2DF2E,0x4A,0,1,3697,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2E,0x2B
1334,0xE6C1C,0x2DFE3,0xB5,0,1,3700,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE3,0x2B
1335,0xE6EE0,0x2E103,0x120,0,1,3702,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x03,0x2B
1336,0xE71A4,0x2E28E,0x18B,0,1,3705,746,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8E,0x2B
1337,0xE7468,0x2E484,0x1F6,0,1,3708,748,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x84,0x2B
1338,0xE772C,0x2E6E5,0x261,0,1,3711,750,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE5,0x2B
1339,0xE79F0,0x2E9B1,0x2CC,0,1,3713,753,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB1,0x2B
1340,0xE7CB4,0x2ECE8,0x337,0,1,3716,756,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE8,0x2B
1341,0xE7F78,0x2F08A,0x3A2,0,1,3719,760,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8A,0x2B
1342,0xE823C,0x2F497,0x40D,0,1,3722,764,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x97,0x2B
1343,0xE8500,0x2F90F,0x478,0,1,3725,768,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x0F,0x2B
1344,0xE87C4,0x2FDF2,0x4E3,0,1,3727,773,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xF2,0x2B
1345,0xE8A88,0x3012B,0x0,0,1,3730,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1346,0xE8D4C,0x3012B,0x0,0,1,3733,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1347,0xE9010,0x3012B,0xFFFFFA70,1,1,3736,777,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1348,0xE92D4,0x2FC06,0xFFFFFADB,0,1,3738,771,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x06,0x2B
1349,0xE9598,0x2F74C,0xFFFFFB46,0,1,3741,767,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x4C,0x2B
1350,0xE985C,0x2F2FD,0xFFFFFBB1,0,1,3744,762,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFD,0x2B
1351,0xE9B20,0x2EF19,0xFFFFFC1C,0,1,3747,758,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x19,0x2B
1352,0xE9DE4,0x2EBA0,0xFFFFFC87,0,1,3749,755,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xA0,0x2B
1353,0xEA0A8,0x2E892,0xFFFFFCF2,0,1,3752,752,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x92,0x2B
1354,0xEA36C,0x2E5EF,0xFFFFFD5D,0,1,3755,749,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEF,0x2B
1355,0xEA630,0x2E3B7,0xFFFFFDC8,0,1,3758,747,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB7,0x2B
1356,0xEA8F4,0x2E1EA,0xFFFFFE33,0,1,3760,745,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEA,0x2B
1357,0xEABB8,0x2E088,0xFFFFFE9E,0,1,3763,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x88,0x2B
1358,0xEAE7C,0x2DF91,0xFFFFFF09,0,1,3766,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x91,0x2B
1359,0xEB140,0x2DF05,0xFFFFFF74,0,1,3769,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x05,0x2B
1360,0xEB404,0x2DEE4,0xFFFFFFDF,0,1,3772,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE4,0x2B
1361,0xEB6C8,0x2DF2E,0x4A,0,1,3774,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2E,0x2B
1362,0xEB98C,0x2DFE3,0xB5,0,1,3777,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE3,0x2B
1363,0xEBC50,0x2E103,0x120,0,1,3780,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x03,0x2B
1364,0xEBF14,0x2E28E,0x18B,0,1,3783,746,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8E,0x2B
1365,0xEC1D8,0x2E484,0x1F6,0,1,3785,748,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x84,0x2B
1366,0xEC49C,0x2E6E5,0x261,0,1,3788,750,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE5,0x2B
1367,0xEC760,0x2E9B1,0x2CC,0,1,3791,753,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB1,0x2B
1368,0xECA24,0x2ECE8,0x337,0,1,3794,756,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE8,0x2B
1369,0xECCE8,0x2F08A,0x3A2,0,1,3796,760,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8A,0x2B
1370,0xECFAC,0x2F12B,0x0,0,1,3799,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1371,0xED270,0x2F12B,0x0,0,1,3802,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1372,0xED534,0x2F12B,0xFFFFFA70,1,1,3805,761,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1373,0xED7F8,0x2EC06,0xFFFFFADB,0,1,3807,755,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x06,0x2B
1374,0xEDABC,0x2E74C,0xFFFFFB46,0,1,3810,751,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x4C,0x2B
1375,0xEDD80,0x2E2FD,0xFFFFFBB1,0,1,3813,746,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFD,0x2B
1376,0xEE044,0x2DF19,0xFFFFFC1C,0,1,3816,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x19,0x2B
1377,0xEE308,0x2DBA0,0xFFFFFC87,0,1,3819,739,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xA0,0x2B
1378,0xEE5CC,0x2D892,0xFFFFFCF2,0,1,3821,736,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x92,0x2B
1379,0xEE890,0x2D5EF,0xFFFFFD5D,0,1,3824,733,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEF,0x2B
1380,0xEEB54,0x2D3B7,0xFFFFFDC8,0,1,3827,731,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB7,0x2B
1381,0xEEE18,0x2D1EA,0xFFFFFE33,0,1,3830,729,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEA,0x2B
1382,0xEF0DC,0x2D088,0xFFFFFE9E,0,1,3832,728,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x88,0x2B
1383,0xEF3A0,0x2CF91,0xFFFFFF09,0,1,3835,727,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x91,0x2B
1384,0xEF664,0x2CF05,0xFFFFFF74,0,1,3838,726,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x05,0x2B
1385,0xEF928,0x2CEE4,0xFFFFFFDF,0,1,3841,726,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE4,0x2B
1386,0xEFBEC,0x2CF2E,0x4A,0,1,3843,727,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2E,0x2B
1387,0xEFEB0,0x2CFE3,0xB5,0,1,3846,727,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE3,0x2B
1388,0xF0174,0x2D103,0x120,0,1,3849,728,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x03,0x2B
1389,0xF0438,0x2D28E,0x18B,0,1,3852,730,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8E,0x2B
1390,0xF06FC,0x2D484,0x1F6,0,1,3854,732,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x84,0x2B
1391,0xF09C0,0x2D6E5,0x261,0,1,3857,734,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE5,0x2B
1392,0xF0C84,0x2D9B1,0x2CC,0,1,3860,737,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB1,0x2B
1393,0xF0F48,0x2DCE8,0x337,0,1,3863,740,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE8,0x2B
1394,0xF120C,0x2E08A,0x3A2,0,1,3866,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8A,0x2B
1395,0xF14D0,0x2E497,0x40D,0,1,3868,748,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x97,0x2B
1396,0xF1794,0x2E90F,0x478,0,1,3871,752,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x0F,0x2B
1397,0xF1A58,0x2EDF2,0x4E3,0,1,3874,757,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xF2,0x2B
1398,0xF1D1C,0x2F12B,0x0,0,1,3877,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1399,0xF1FE0,0x2F12B,0x0,0,1,3879,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1400,0xF22A4,0x2F12B,0x0,0,1,3882,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1401,0xF2568,0x2F12B,0x0,0,1,3885,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1402,0xF282C,0x2F12B,0x0,0,1,3888,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1403,0xF2AF0,0x2F12B,0x0,0,1,3890,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1404,0xF2DB4,0x2F12B,0x0,0,1,3893,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1405,0xF3078,0x2F12B,0x0,0,1,3896,761,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1406,0xF333C,0x2F12B,0xFFFFFA70,1,1,3899,761,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1407,0xF3600,0x2EC06,0xFFFFFADB,0,1,3902,755,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x06,0x2B
1408,0xF38C4,0x2E74C,0xFFFFFB46,0,1,3904,751,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x4C,0x2B
1409,0xF3B88,0x2E2FD,0xFFFFFBB1,0,1,3907,746,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFD,0x2B
1410,0xF3E4C,0x2DF19,0xFFFFFC1C,0,1,3910,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x19,0x2B
1411,0xF4110,0x2DBA0,0xFFFFFC87,0,1,3913,739,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xA0,0x2B
1412,0xF43D4,0x2D892,0xFFFFFCF2,0,1,3915,736,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x92,0x2B
1413,0xF4698,0x2D5EF,0xFFFFFD5D,0,1,3918,733,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEF,0x2B
1414,0xF495C,0x2D3B7,0xFFFFFDC8,0,1,3921,731,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB7,0x2B
1415,0xF4C20,0x2D1EA,0xFFFFFE33,0,1,3924,729,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEA,0x2B
1416,0xF4EE4,0x2D088,0xFFFFFE9E,0,1,3926,728,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x88,0x2B
1417,0xF51A8,0x2CF91,0xFFFFFF09,0,1,3929,727,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x91,0x2B
1418,0xF546C,0x2CF05,0xFFFFFF74,0,1,3932,726,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x05,0x2B
1419,0xF5730,0x2CEE4,0xFFFFFFDF,0,1,3935,726,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE4,0x2B
1420,0xF59F4,0x2CF2E,0x4A,0,1,3937,727,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2E,0x2B
1421,0xF5CB8,0x2CFE3,0xB5,0,1,3940,727,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE3,0x2B
1422,0xF5F7C,0x2D103,0x120,0,1,3943,728,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x03,0x2B
1423,0xF6240,0x2D28E,0x18B,0,1,3946,730,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8E,0x2B
1424,0xF6504,0x2D484,0x1F6,0,1,3949,732,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x84,0x2B
1425,0xF67C8,0x2D6E5,0x261,0,1,3951,734,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE5,0x2B
1426,0xF6A8C,0x2D9B1,0x2CC,0,1,3954,737,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB1,0x2B
1427,0xF6D50,0x2DCE8,0x337,0,1,3957,740,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE8,0x2B
1428,0xF7014,0x2E08A,0x3A2,0,1,3960,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x8A,0x2B
1429,0xF72D8,0x2E497,0x40D,0,1,3962,748,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x97,0x2B
1430,0xF759C,0x2E90F,0x478,0,1,3965,752,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x0F,0x2B
1431,0xF7860,0x2EDF2,0x4E3,0,1,3968,757,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xF2,0x2B
1432,0xF7B24,0x2F340,0x54E,0,1,3971,763,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x40,0x2B
1433,0xF7DE8,0x2F8F9,0x5B9,0,1,3973,768,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xF9,0x2B
1434,0xF80AC,0x2FF1D,0x624,0,1,3976,774,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x1D,0x2B
1435,0xF8370,0x3012B,0x0,0,1,3979,777,1,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1436,0xF8634,0x3012B,0xFFFFFA70,1,1,3982,777,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1437,0xF88F8,0x2FC06,0xFFFFFADB,0,1,3984,771,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x06,0x2B
1438,0xF8BBC,0x2F74C,0xFFFFFB46,0,1,3987,767,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x4C,0x2B
1439,0xF8E80,0x2F2FD,0xFFFFFBB1,0,1,3990,762,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFD,0x2B
1440,0xF9144,0x2EF19,0xFFFFFC1C,0,1,3993,758,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x19,0x2B
1441,0xF9408,0x2EBA0,0xFFFFFC87,0,1,3996,755,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xA0,0x2B
1442,0xF96CC,0x2E892,0xFFFFFCF2,0,1,3998,752,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x92,0x2B
1443,0xF9990,0x2E5EF,0xFFFFFD5D,0,1,4001,749,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEF,0x2B
1444,0xF9C54,0x2E3B7,0xFFFFFDC8,0,1,4004,747,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB7,0x2B
1445,0xF9F18,0x2E1EA,0xFFFFFE33,0,1,4007,745,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEA,0x2B
1446,0xFA1DC,0x2E088,0xFFFFFE9E,0,1,4009,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x88,0x2B
1447,0xFA4A0,0x2DF91,0xFFFFFF09,0,1,4012,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x91,0x2B
1448,0xFA764,0x2DF05,0xFFFFFF74,0,1,4015,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x05,0x2B
1449,0xFAA28,0x2DEE4,0xFFFFFFDF,0,1,4018,742,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE4,0x2B
1450,0xFACEC,0x2DF2E,0x4A,0,1,4020,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2E,0x2B
1451,0xFAFB0,0x2DFE3,0xB5,0,1,4023,743,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xE3,0x2B
1452,0xFB274,0x2E103,0x120,0,1,4026,744,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x03,0x2B
1453,0xFB538,0x2E12B,0xFFFFFA70,1,1,4029,745,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x2B,0x2B
1454,0xFB7FC,0x2DC06,0xFFFFFADB,0,1,4031,739,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x06,0x2B
1455,0xFBAC0,0x2D74C,0xFFFFFB46,0,1,4034,735,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x4C,0x2B
1456,0xFBD84,0x2D2FD,0xFFFFFBB1,0,1,4037,730,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xFD,0x2B
1457,0xFC048,0x2CF19,0xFFFFFC1C,0,1,4040,726,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x19,0x2B
1458,0xFC30C,0x2CBA0,0xFFFFFC87,0,1,4043,723,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xA0,0x2B
1459,0xFC5D0,0x2C892,0xFFFFFCF2,0,1,4045,720,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x92,0x2B
1460,0xFC894,0x2C5EF,0xFFFFFD5D,0,1,4048,717,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEF,0x2B
1461,0xFCB58,0x2C3B7,0xFFFFFDC8,0,1,4051,715,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xB7,0x2B
1462,0xFCE1C,0x2C1EA,0xFFFFFE33,0,1,4054,713,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0xEA,0x2B
1463,0xFD0E0,0x2C088,0xFFFFFE9E,0,1,4056,712,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x88,0x2B
1464,0xFD3A4,0x2BF91,0xFFFFFF09,0,1,4059,711,0,639,672,0,0,0,0,0,0,0,0,0x27F2B,0x91,0x2B
1465,0xFD668,0x2BF05,0xFFFFFF74,0,1,4062,711,0,639,672,0,0,0,0,0,0,0,0,0x27F05,0x05,0x05
1466,0xFD92C,0x2BEE4,0xFFFFFFDF,0,1,4065,710,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xE4,0xE4
1467,0xFDBF0,0x2BF2E,0x4A,0,1,4067,710,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x2E,0xE4
1468,0xFDEB4,0x2BFE3,0xB5,0,1,4070,710,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xE3,0xE4
1469,0xFE178,0x2C103,0x120,0,1,4073,712,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x03,0xE4
1470,0xFE43C,0x2C28E,0x18B,0,1,4076,713,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x8E,0xE4
1471,0xFE700,0x2C484,0x1F6,0,1,4079,715,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x84,0xE4
1472,0xFE9C4,0x2C6E5,0x261,0,1,4081,718,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xE5,0xE4
1473,0xFEC88,0x2C9B1,0x2CC,0,1,4084,720,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xB1,0xE4
1474,0xFEF4C,0x2CCE8,0x337,0,1,4087,724,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xE8,0xE4
1475,0xFF210,0x2D08A,0x3A2,0,1,4090,727,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x8A,0xE4
1476,0xFF4D4,0x2D497,0x40D,0,1,4092,731,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x97,0xE4
1477,0xFF798,0x2D90F,0x478,0,1,4095,736,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x0F,0xE4
1478,0xFFA5C,0x2DDF2,0x4E3,0,1,4098,741,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xF2,0xE4
1479,0xFFD20,0x2E340,0x54E,0,1,4101,746,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x40,0xE4
1480,0xFFFE4,0x2E8F9,0x5B9,0,1,4103,752,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xF9,0xE4
1481,0x1002A8,0x2EF1D,0x624,0,1,4106,758,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x1D,0xE4
1482,0x10056C,0x2F5AC,0x68F,0,1,4109,764,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xAC,0xE4
1483,0x100830,0x2FCA6,0x6FA,0,1,4112,771,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0xA6,0xE4
1484,0x100AF4,0x3040B,0x765,0,1,4114,779,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x0B,0xE4
1485,0x100DB8,0x30B05,0x6FA,0,1,4117,786,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x05,0xE4
1486,0x10107C,0x3126A,0x765,0,1,4120,793,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x6A,0xE4
1487,0x101340,0x31964,0x6FA,0,1,4123,800,0,638,672,0,0,0,0,0,0,0,0,0x27EE4,0x64,0xE4
1488,0x101604,0x320C9,0x765,0,1,4126,808,0,640,672,0,0,0,0,0,0,0,0,0x280C9,0xC9,0xC9
1489,0x1018C8,0x321C9,0x0,0,1,4128,809,1,641,672,0,0,0,0,0,0,0,0,0x281C9,0xC9,0xC9
1490,0x101B8C,0x321C9,0x0,0,1,4131,809,1,641,672,0,0,0,0,0,0,0,0,0x281C9,0xC9,0xC9
1491,0x101E50,0x321C9,0x0,0,1,4134,809,1,641,672,0,0,0,0,0,0,0,0,0x281C9,0xC9,0xC9
1492,0x102114,0x321C9,0xFFFFFA70,1,1,4137,809,0,641,672,0,0,0,0,0,0,0,0,0x281C9,0xC9,0xC9
1493,0x1023D8,0x31CA4,0xFFFFFADB,0,1,4139,803,0,641,672,0,0,0,0,0,0,0,0,0x281C9,0xA4,0xC9
1494,0x10269C,0x317EA,0xFFFFFB46,0,1,4142,799,0,641,672,0,0,0,0,0,0,0,0,0x281C9,0xEA,0xC9
1495,0x102960,0x3139B,0xFFFFFBB1,0,1,4145,794,0,641,672,0,0,0,0,0,0,0,0,0x281C9,0x9B,0xC9
1496,0x102C24,0x30FB7,0xFFFFFC1C,0,1,4148,790,0,641,672,0,0,0,0,0,0,0,0,0x281C9,0xB7,0xC9
