frame,X_fixed,Y_fixed,VelY_fixed,VelX_fixed,X_px,Y_px,gravity,mini,gamemode,onGround
1139,0x5050,0x50DA,0xFF74,0x02C4,80,80,0,0,0,0
1140,0x5014,0x50B9,0xFFDF,0x02C4,80,80,0,0,0,0
1141,0x50D8,0x5103,0x004A,0x02C4,80,81,0,0,0,0
1142,0x509C,0x51B8,0x00B5,0x02C4,80,81,0,0,0,0
1143,0x5060,0x52D8,0x0120,0x02C4,80,82,0,0,0,0
1144,0x5024,0x5300,0x0000,0x02C4,80,83,0,0,0,1
1145,0x50E8,0x5300,0x0000,0x02C4,80,83,0,0,0,1
1146,0x50AC,0x5300,0xFA70,0x02C4,80,83,0,0,0,0
1147,0x5070,0x4DDB,0xFADB,0x02C4,80,77,0,0,0,0
1148,0x5034,0x4921,0xFB46,0x02C4,80,73,0,0,0,0
1149,0x50F8,0x44D2,0xFBB1,0x02C4,80,68,0,0,0,0
1150,0x50BC,0x40EE,0xFC1C,0x02C4,80,64,0,0,0,0
1151,0x5080,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
1152,0x5044,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
1153,0x5008,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
1154,0x50CC,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
1155,0x5090,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
1156,0x5054,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
1157,0x5018,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
1158,0x50DC,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
1159,0x50A0,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
1160,0x5064,0x404A,0x004A,0x02C4,80,64,0,0,0,0
1161,0x5028,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
1162,0x50EC,0x421F,0x0120,0x02C4,80,66,0,0,0,0
1163,0x50B0,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
1164,0x5074,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
1165,0x5038,0x4801,0x0261,0x02C4,80,72,0,0,0,0
1166,0x50FC,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
1167,0x50C0,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
1168,0x5084,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
1169,0x5048,0x55B3,0x040D,0x02C4,80,85,0,0,0,0
1170,0x500C,0x5A2B,0x0478,0x02C4,80,90,0,0,0,0
1171,0x50D0,0x5F0E,0x04E3,0x02C4,80,95,0,0,0,0
1172,0x5094,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1173,0x5058,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1174,0x501C,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1175,0x50E0,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1176,0x50A4,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1177,0x5068,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1178,0x502C,0x626B,0x006B,0x02C4,80,98,0,0,0,0
1179,0x50F0,0x6341,0x00D6,0x02C4,80,99,0,0,0,0
1180,0x50B4,0x6482,0x0141,0x02C4,80,100,0,0,0,0
1181,0x5078,0x662E,0x01AC,0x02C4,80,102,0,0,0,0
1182,0x503C,0x6845,0x0217,0x02C4,80,104,0,0,0,0
1183,0x5000,0x6AC7,0x0282,0x02C4,80,106,0,0,0,0
1184,0x50C4,0x6DB4,0x02ED,0x02C4,80,109,0,0,0,0
1185,0x5088,0x710C,0x0358,0x02C4,80,113,0,0,0,0
1186,0x504C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1187,0x5010,0x7200,0xFA70,0x02C4,80,114,0,0,0,0
1188,0x50D4,0x6CDB,0xFADB,0x02C4,80,108,0,0,0,0
1189,0x5098,0x6821,0xFB46,0x02C4,80,104,0,0,0,0
1190,0x505C,0x63D2,0xFBB1,0x02C4,80,99,0,0,0,0
1191,0x5020,0x5FEE,0xFC1C,0x02C4,80,95,0,0,0,0
1192,0x50E4,0x5C75,0xFC87,0x02C4,80,92,0,0,0,0
1193,0x50A8,0x5967,0xFCF2,0x02C4,80,89,0,0,0,0
1194,0x506C,0x56C4,0xFD5D,0x02C4,80,86,0,0,0,0
1195,0x5030,0x548C,0xFDC8,0x02C4,80,84,0,0,0,0
1196,0x50F4,0x52BF,0xFE33,0x02C4,80,82,0,0,0,0
1197,0x50B8,0x515D,0xFE9E,0x02C4,80,81,0,0,0,0
1198,0x507C,0x5066,0xFF09,0x02C4,80,80,0,0,0,0
1199,0x5040,0x4FDA,0xFF74,0x02C4,80,79,0,0,0,0
1200,0x5004,0x4FB9,0xFFDF,0x02C4,80,79,0,0,0,0
1201,0x50C8,0x5003,0x004A,0x02C4,80,80,0,0,0,0
1202,0x508C,0x50B8,0x00B5,0x02C4,80,80,0,0,0,0
1203,0x5050,0x51D8,0x0120,0x02C4,80,81,0,0,0,0
1204,0x5014,0x5363,0x018B,0x02C4,80,83,0,0,0,0
1205,0x50D8,0x5559,0x01F6,0x02C4,80,85,0,0,0,0
1206,0x509C,0x57BA,0x0261,0x02C4,80,87,0,0,0,0
1207,0x5060,0x5A86,0x02CC,0x02C4,80,90,0,0,0,0
1208,0x5024,0x5DBD,0x0337,0x02C4,80,93,0,0,0,0
1209,0x50E8,0x615F,0x03A2,0x02C4,80,97,0,0,0,0
1210,0x50AC,0x656C,0x040D,0x02C4,80,101,0,0,0,0
1211,0x5070,0x69E4,0x0478,0x02C4,80,105,0,0,0,0
1212,0x5034,0x6EC7,0x04E3,0x02C4,80,110,0,0,0,0
1213,0x50F8,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1214,0x50BC,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1215,0x5080,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1216,0x5044,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1217,0x5008,0x7200,0xFA70,0x02C4,80,114,0,0,0,0
1218,0x50CC,0x6CDB,0xFADB,0x02C4,80,108,0,0,0,0
1219,0x5090,0x6821,0xFB46,0x02C4,80,104,0,0,0,0
1220,0x5054,0x63D2,0xFBB1,0x02C4,80,99,0,0,0,0
1221,0x5018,0x5FEE,0xFC1C,0x02C4,80,95,0,0,0,0
1222,0x50DC,0x5C75,0xFC87,0x02C4,80,92,0,0,0,0
1223,0x50A0,0x5967,0xFCF2,0x02C4,80,89,0,0,0,0
1224,0x5064,0x56C4,0xFD5D,0x02C4,80,86,0,0,0,0
1225,0x5028,0x548C,0xFDC8,0x02C4,80,84,0,0,0,0
1226,0x50EC,0x52BF,0xFE33,0x02C4,80,82,0,0,0,0
1227,0x50B0,0x515D,0xFE9E,0x02C4,80,81,0,0,0,0
1228,0x5074,0x5066,0xFF09,0x02C4,80,80,0,0,0,0
1229,0x5038,0x4FDA,0xFF74,0x02C4,80,79,0,0,0,0
1230,0x50FC,0x4FB9,0xFFDF,0x02C4,80,79,0,0,0,0
1231,0x50C0,0x5003,0x004A,0x02C4,80,80,0,0,0,0
1232,0x5084,0x50B8,0x00B5,0x02C4,80,80,0,0,0,0
1233,0x5048,0x51D8,0x0120,0x02C4,80,81,0,0,0,0
1234,0x500C,0x5363,0x018B,0x02C4,80,83,0,0,0,0
1235,0x50D0,0x5559,0x01F6,0x02C4,80,85,0,0,0,0
1236,0x5094,0x57BA,0x0261,0x02C4,80,87,0,0,0,0
1237,0x5058,0x5A86,0x02CC,0x02C4,80,90,0,0,0,0
1238,0x501C,0x5DBD,0x0337,0x02C4,80,93,0,0,0,0
1239,0x50E0,0x615F,0x03A2,0x02C4,80,97,0,0,0,0
1240,0x50A4,0x656C,0x040D,0x02C4,80,101,0,0,0,0
1241,0x5068,0x69E4,0x0478,0x02C4,80,105,0,0,0,0
1242,0x502C,0x6EC7,0x04E3,0x02C4,80,110,0,0,0,0
1243,0x50F0,0x7415,0x054E,0x02C4,80,116,0,0,0,0
1244,0x50B4,0x79CE,0x05B9,0x02C4,80,121,0,0,0,0
1245,0x5078,0x7FF2,0x0624,0x02C4,80,127,0,0,0,0
1246,0x503C,0x8681,0x068F,0x02C4,80,134,0,0,0,0
1247,0x5000,0x8D7B,0x06FA,0x02C4,80,141,0,0,0,0
1248,0x50C4,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1249,0x5088,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1250,0x504C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1251,0x5010,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1252,0x50D4,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1253,0x5098,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1254,0x505C,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1255,0x5020,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1256,0x50E4,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1257,0x50A8,0x9200,0x0000,0x02C4,80,146,0,0,0,1
1258,0x506C,0x9200,0xFA70,0x02C4,80,146,0,0,0,0
1259,0x5030,0x8CDB,0xFADB,0x02C4,80,140,0,0,0,0
1260,0x50F4,0x8821,0xFB46,0x02C4,80,136,0,0,0,0
1261,0x50B8,0x83D2,0xFBB1,0x02C4,80,131,0,0,0,0
1262,0x507C,0x7FEE,0xFC1C,0x02C4,80,127,0,0,0,0
1263,0x5040,0x7C75,0xFC87,0x02C4,80,124,0,0,0,0
1264,0x5004,0x7967,0xFCF2,0x02C4,80,121,0,0,0,0
1265,0x50C8,0x76C4,0xFD5D,0x02C4,80,118,0,0,0,0
1266,0x508C,0x748C,0xFDC8,0x02C4,80,116,0,0,0,0
1267,0x5050,0x72BF,0xFE33,0x02C4,80,114,0,0,0,0
1268,0x5014,0x715D,0xFE9E,0x02C4,80,113,0,0,0,0
1269,0x50D8,0x7066,0xFF09,0x02C4,80,112,0,0,0,0
1270,0x509C,0x6FDA,0xFF74,0x02C4,80,111,0,0,0,0
1271,0x5060,0x6FB9,0xFFDF,0x02C4,80,111,0,0,0,0
1272,0x5024,0x7003,0x004A,0x02C4,80,112,0,0,0,0
1273,0x50E8,0x70B8,0x00B5,0x02C4,80,112,0,0,0,0
1274,0x50AC,0x71D8,0x0120,0x02C4,80,113,0,0,0,0
1275,0x5070,0x7363,0x018B,0x02C4,80,115,0,0,0,0
1276,0x5034,0x7559,0x01F6,0x02C4,80,117,0,0,0,0
1277,0x50F8,0x77BA,0x0261,0x02C4,80,119,0,0,0,0
1278,0x50BC,0x7A86,0x02CC,0x02C4,80,122,0,0,0,0
1279,0x5080,0x7DBD,0x0337,0x02C4,80,125,0,0,0,0
1280,0x5044,0x815F,0x03A2,0x02C4,80,129,0,0,0,0
1281,0x5008,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1282,0x50CC,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1283,0x5090,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1284,0x5054,0x8200,0xFA70,0x02C4,80,130,0,0,0,0
1285,0x5018,0x7CDB,0xFADB,0x02C4,80,124,0,0,0,0
1286,0x50DC,0x7821,0xFB46,0x02C4,80,120,0,0,0,0
1287,0x50A0,0x73D2,0xFBB1,0x02C4,80,115,0,0,0,0
1288,0x5064,0x6FEE,0xFC1C,0x02C4,80,111,0,0,0,0
1289,0x5028,0x6C75,0xFC87,0x02C4,80,108,0,0,0,0
1290,0x50EC,0x6967,0xFCF2,0x02C4,80,105,0,0,0,0
1291,0x50B0,0x66C4,0xFD5D,0x02C4,80,102,0,0,0,0
1292,0x5074,0x648C,0xFDC8,0x02C4,80,100,0,0,0,0
1293,0x5038,0x62BF,0xFE33,0x02C4,80,98,0,0,0,0
1294,0x50FC,0x615D,0xFE9E,0x02C4,80,97,0,0,0,0
1295,0x50C0,0x6066,0xFF09,0x02C4,80,96,0,0,0,0
1296,0x5084,0x5FDA,0xFF74,0x02C4,80,95,0,0,0,0
1297,0x5048,0x5FB9,0xFFDF,0x02C4,80,95,0,0,0,0
1298,0x500C,0x6003,0x004A,0x02C4,80,96,0,0,0,0
1299,0x50D0,0x60B8,0x00B5,0x02C4,80,96,0,0,0,0
1300,0x5094,0x61D8,0x0120,0x02C4,80,97,0,0,0,0
1301,0x5058,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1302,0x501C,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1303,0x50E0,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1304,0x50A4,0x6200,0xFA70,0x02C4,80,98,0,0,0,0
1305,0x5068,0x5CDB,0xFADB,0x02C4,80,92,0,0,0,0
1306,0x502C,0x5821,0xFB46,0x02C4,80,88,0,0,0,0
1307,0x50F0,0x53D2,0xFBB1,0x02C4,80,83,0,0,0,0
1308,0x50B4,0x4FEE,0xFC1C,0x02C4,80,79,0,0,0,0
1309,0x5078,0x4C75,0xFC87,0x02C4,80,76,0,0,0,0
1310,0x503C,0x4967,0xFCF2,0x02C4,80,73,0,0,0,0
1311,0x5000,0x46C4,0xFD5D,0x02C4,80,70,0,0,0,0
1312,0x50C4,0x448C,0xFDC8,0x02C4,80,68,0,0,0,0
1313,0x5088,0x42BF,0xFE33,0x02C4,80,66,0,0,0,0
1314,0x504C,0x415D,0xFE9E,0x02C4,80,65,0,0,0,0
1315,0x5010,0x4066,0xFF09,0x02C4,80,64,0,0,0,0
1316,0x50D4,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
1317,0x5098,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
1318,0x505C,0x404A,0x004A,0x02C4,80,64,0,0,0,0
1319,0x5020,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
1320,0x50E4,0x421F,0x0120,0x02C4,80,66,0,0,0,0
1321,0x50A8,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
1322,0x506C,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
1323,0x5030,0x4801,0x0261,0x02C4,80,72,0,0,0,0
1324,0x50F4,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
1325,0x50B8,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
1326,0x507C,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
1327,0x5040,0x55B3,0x040D,0x02C4,80,85,0,0,0,0
1328,0x5004,0x5A2B,0x0478,0x02C4,80,90,0,0,0,0
1329,0x50C8,0x5F0E,0x04E3,0x02C4,80,95,0,0,0,0
1330,0x508C,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1331,0x5050,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1332,0x5014,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1333,0x50D8,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1334,0x509C,0x626B,0x006B,0x02C4,80,98,0,0,0,0
1335,0x5060,0x6341,0x00D6,0x02C4,80,99,0,0,0,0
1336,0x5024,0x6482,0x0141,0x02C4,80,100,0,0,0,0
1337,0x50E8,0x662E,0x01AC,0x02C4,80,102,0,0,0,0
1338,0x50AC,0x6845,0x0217,0x02C4,80,104,0,0,0,0
1339,0x5070,0x6AC7,0x0282,0x02C4,80,106,0,0,0,0
1340,0x5034,0x6DB4,0x02ED,0x02C4,80,109,0,0,0,0
1341,0x50F8,0x710C,0x0358,0x02C4,80,113,0,0,0,0
1342,0x50BC,0x74CF,0x03C3,0x02C4,80,116,0,0,0,0
1343,0x5080,0x78FD,0x042E,0x02C4,80,120,0,0,0,0
1344,0x5044,0x7D96,0x0499,0x02C4,80,125,0,0,0,0
1345,0x5008,0x829A,0x0504,0x02C4,80,130,0,0,0,0
1346,0x50CC,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1347,0x5090,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1348,0x5054,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1349,0x5018,0x8200,0xFA70,0x02C4,80,130,0,0,0,0
1350,0x50DC,0x7CDB,0xFADB,0x02C4,80,124,0,0,0,0
1351,0x50A0,0x7821,0xFB46,0x02C4,80,120,0,0,0,0
1352,0x5064,0x73D2,0xFBB1,0x02C4,80,115,0,0,0,0
1353,0x5028,0x6FEE,0xFC1C,0x02C4,80,111,0,0,0,0
1354,0x50EC,0x6C75,0xFC87,0x02C4,80,108,0,0,0,0
1355,0x50B0,0x6967,0xFCF2,0x02C4,80,105,0,0,0,0
1356,0x5074,0x66C4,0xFD5D,0x02C4,80,102,0,0,0,0
1357,0x5038,0x648C,0xFDC8,0x02C4,80,100,0,0,0,0
1358,0x50FC,0x62BF,0xFE33,0x02C4,80,98,0,0,0,0
1359,0x50C0,0x615D,0xFE9E,0x02C4,80,97,0,0,0,0
1360,0x5084,0x6066,0xFF09,0x02C4,80,96,0,0,0,0
1361,0x5048,0x5FDA,0xFF74,0x02C4,80,95,0,0,0,0
1362,0x500C,0x5FB9,0xFFDF,0x02C4,80,95,0,0,0,0
1363,0x50D0,0x6003,0x004A,0x02C4,80,96,0,0,0,0
1364,0x5094,0x60B8,0x00B5,0x02C4,80,96,0,0,0,0
1365,0x5058,0x61D8,0x0120,0x02C4,80,97,0,0,0,0
1366,0x501C,0x6363,0x018B,0x02C4,80,99,0,0,0,0
1367,0x50E0,0x6559,0x01F6,0x02C4,80,101,0,0,0,0
1368,0x50A4,0x67BA,0x0261,0x02C4,80,103,0,0,0,0
1369,0x5068,0x6A86,0x02CC,0x02C4,80,106,0,0,0,0
1370,0x502C,0x6DBD,0x0337,0x02C4,80,109,0,0,0,0
1371,0x50F0,0x715F,0x03A2,0x02C4,80,113,0,0,0,0
1372,0x50B4,0x756C,0x040D,0x02C4,80,117,0,0,0,0
1373,0x5078,0x79E4,0x0478,0x02C4,80,121,0,0,0,0
1374,0x503C,0x7EC7,0x04E3,0x02C4,80,126,0,0,0,0
1375,0x5000,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1376,0x50C4,0x8200,0xFA70,0x02C4,80,130,0,0,0,0
1377,0x5088,0x7CDB,0xFADB,0x02C4,80,124,0,0,0,0
1378,0x504C,0x7821,0xFB46,0x02C4,80,120,0,0,0,0
1379,0x5010,0x73D2,0xFBB1,0x02C4,80,115,0,0,0,0
1380,0x50D4,0x6FEE,0xFC1C,0x02C4,80,111,0,0,0,0
1381,0x5098,0x6C75,0xFC87,0x02C4,80,108,0,0,0,0
1382,0x505C,0x6967,0xFCF2,0x02C4,80,105,0,0,0,0
1383,0x5020,0x66C4,0xFD5D,0x02C4,80,102,0,0,0,0
1384,0x50E4,0x648C,0xFDC8,0x02C4,80,100,0,0,0,0
1385,0x50A8,0x62BF,0xFE33,0x02C4,80,98,0,0,0,0
1386,0x506C,0x615D,0xFE9E,0x02C4,80,97,0,0,0,0
1387,0x5030,0x6066,0xFF09,0x02C4,80,96,0,0,0,0
1388,0x50F4,0x5FDA,0xFF74,0x02C4,80,95,0,0,0,0
1389,0x50B8,0x5FB9,0xFFDF,0x02C4,80,95,0,0,0,0
1390,0x507C,0x6003,0x004A,0x02C4,80,96,0,0,0,0
1391,0x5040,0x60B8,0x00B5,0x02C4,80,96,0,0,0,0
1392,0x5004,0x61D8,0x0120,0x02C4,80,97,0,0,0,0
1393,0x50C8,0x6363,0x018B,0x02C4,80,99,0,0,0,0
1394,0x508C,0x6559,0x01F6,0x02C4,80,101,0,0,0,0
1395,0x5050,0x67BA,0x0261,0x02C4,80,103,0,0,0,0
1396,0x5014,0x6A86,0x02CC,0x02C4,80,106,0,0,0,0
1397,0x50D8,0x6DBD,0x0337,0x02C4,80,109,0,0,0,0
1398,0x509C,0x715F,0x03A2,0x02C4,80,113,0,0,0,0
1399,0x5060,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1400,0x5024,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1401,0x50E8,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1402,0x50AC,0x7200,0xFA70,0x02C4,80,114,0,0,0,0
1403,0x5070,0x6CDB,0xFADB,0x02C4,80,108,0,0,0,0
1404,0x5034,0x6821,0xFB46,0x02C4,80,104,0,0,0,0
1405,0x50F8,0x63D2,0xFBB1,0x02C4,80,99,0,0,0,0
1406,0x50BC,0x5FEE,0xFC1C,0x02C4,80,95,0,0,0,0
1407,0x5080,0x5C75,0xFC87,0x02C4,80,92,0,0,0,0
1408,0x5044,0x5967,0xFCF2,0x02C4,80,89,0,0,0,0
1409,0x5008,0x56C4,0xFD5D,0x02C4,80,86,0,0,0,0
1410,0x50CC,0x548C,0xFDC8,0x02C4,80,84,0,0,0,0
1411,0x5090,0x52BF,0xFE33,0x02C4,80,82,0,0,0,0
1412,0x5054,0x515D,0xFE9E,0x02C4,80,81,0,0,0,0
1413,0x5018,0x5066,0xFF09,0x02C4,80,80,0,0,0,0
1414,0x50DC,0x4FDA,0xFF74,0x02C4,80,79,0,0,0,0
1415,0x50A0,0x4FB9,0xFFDF,0x02C4,80,79,0,0,0,0
1416,0x5064,0x5003,0x004A,0x02C4,80,80,0,0,0,0
1417,0x5028,0x50B8,0x00B5,0x02C4,80,80,0,0,0,0
1418,0x50EC,0x51D8,0x0120,0x02C4,80,81,0,0,0,0
1419,0x50B0,0x5363,0x018B,0x02C4,80,83,0,0,0,0
1420,0x5074,0x5559,0x01F6,0x02C4,80,85,0,0,0,0
1421,0x5038,0x57BA,0x0261,0x02C4,80,87,0,0,0,0
1422,0x50FC,0x5A86,0x02CC,0x02C4,80,90,0,0,0,0
1423,0x50C0,0x5DBD,0x0337,0x02C4,80,93,0,0,0,0
1424,0x5084,0x615F,0x03A2,0x02C4,80,97,0,0,0,0
1425,0x5048,0x656C,0x040D,0x02C4,80,101,0,0,0,0
1426,0x500C,0x69E4,0x0478,0x02C4,80,105,0,0,0,0
1427,0x50D0,0x6EC7,0x04E3,0x02C4,80,110,0,0,0,0
1428,0x5094,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1429,0x5058,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1430,0x501C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1431,0x50E0,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1432,0x50A4,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1433,0x5068,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1434,0x502C,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1435,0x50F0,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1436,0x50B4,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1437,0x5078,0x7200,0xFA70,0x02C4,80,114,0,0,0,0
1438,0x503C,0x6CDB,0xFADB,0x02C4,80,108,0,0,0,0
1439,0x5000,0x6821,0xFB46,0x02C4,80,104,0,0,0,0
1440,0x50C4,0x63D2,0xFBB1,0x02C4,80,99,0,0,0,0
1441,0x5088,0x5FEE,0xFC1C,0x02C4,80,95,0,0,0,0
1442,0x504C,0x5C75,0xFC87,0x02C4,80,92,0,0,0,0
1443,0x5010,0x5967,0xFCF2,0x02C4,80,89,0,0,0,0
1444,0x50D4,0x56C4,0xFD5D,0x02C4,80,86,0,0,0,0
1445,0x5098,0x548C,0xFDC8,0x02C4,80,84,0,0,0,0
1446,0x505C,0x52BF,0xFE33,0x02C4,80,82,0,0,0,0
1447,0x5020,0x515D,0xFE9E,0x02C4,80,81,0,0,0,0
1448,0x50E4,0x5066,0xFF09,0x02C4,80,80,0,0,0,0
1449,0x50A8,0x4FDA,0xFF74,0x02C4,80,79,0,0,0,0
1450,0x506C,0x4FB9,0xFFDF,0x02C4,80,79,0,0,0,0
1451,0x5030,0x5003,0x004A,0x02C4,80,80,0,0,0,0
1452,0x50F4,0x50B8,0x00B5,0x02C4,80,80,0,0,0,0
1453,0x50B8,0x51D8,0x0120,0x02C4,80,81,0,0,0,0
1454,0x507C,0x5363,0x018B,0x02C4,80,83,0,0,0,0
1455,0x5040,0x5559,0x01F6,0x02C4,80,85,0,0,0,0
1456,0x5004,0x57BA,0x0261,0x02C4,80,87,0,0,0,0
1457,0x50C8,0x5A86,0x02CC,0x02C4,80,90,0,0,0,0
1458,0x508C,0x5DBD,0x0337,0x02C4,80,93,0,0,0,0
1459,0x5050,0x615F,0x03A2,0x02C4,80,97,0,0,0,0
1460,0x5014,0x656C,0x040D,0x02C4,80,101,0,0,0,0
1461,0x50D8,0x69E4,0x0478,0x02C4,80,105,0,0,0,0
1462,0x509C,0x6EC7,0x04E3,0x02C4,80,110,0,0,0,0
1463,0x5060,0x7415,0x054E,0x02C4,80,116,0,0,0,0
1464,0x5024,0x79CE,0x05B9,0x02C4,80,121,0,0,0,0
1465,0x50E8,0x7FF2,0x0624,0x02C4,80,127,0,0,0,0
1466,0x50AC,0x8200,0xFA70,0x02C4,80,130,0,0,0,0
1467,0x5070,0x7CDB,0xFADB,0x02C4,80,124,0,0,0,0
1468,0x5034,0x7821,0xFB46,0x02C4,80,120,0,0,0,0
1469,0x50F8,0x73D2,0xFBB1,0x02C4,80,115,0,0,0,0
1470,0x50BC,0x6FEE,0xFC1C,0x02C4,80,111,0,0,0,0
1471,0x5080,0x6C75,0xFC87,0x02C4,80,108,0,0,0,0
1472,0x5044,0x6967,0xFCF2,0x02C4,80,105,0,0,0,0
1473,0x5008,0x66C4,0xFD5D,0x02C4,80,102,0,0,0,0
1474,0x50CC,0x648C,0xFDC8,0x02C4,80,100,0,0,0,0
1475,0x5090,0x62BF,0xFE33,0x02C4,80,98,0,0,0,0
1476,0x5054,0x615D,0xFE9E,0x02C4,80,97,0,0,0,0
1477,0x5018,0x6066,0xFF09,0x02C4,80,96,0,0,0,0
1478,0x50DC,0x5FDA,0xFF74,0x02C4,80,95,0,0,0,0
1479,0x50A0,0x5FB9,0xFFDF,0x02C4,80,95,0,0,0,0
1480,0x5064,0x6003,0x004A,0x02C4,80,96,0,0,0,0
1481,0x5028,0x60B8,0x00B5,0x02C4,80,96,0,0,0,0
1482,0x50EC,0x61D8,0x0120,0x02C4,80,97,0,0,0,0
1483,0x50B0,0x6200,0xFA70,0x02C4,80,98,0,0,0,0
1484,0x5074,0x5CDB,0xFADB,0x02C4,80,92,0,0,0,0
1485,0x5038,0x5821,0xFB46,0x02C4,80,88,0,0,0,0
1486,0x50FC,0x53D2,0xFBB1,0x02C4,80,83,0,0,0,0
1487,0x50C0,0x4FEE,0xFC1C,0x02C4,80,79,0,0,0,0
1488,0x5084,0x4C75,0xFC87,0x02C4,80,76,0,0,0,0
1489,0x5048,0x4967,0xFCF2,0x02C4,80,73,0,0,0,0
1490,0x500C,0x46C4,0xFD5D,0x02C4,80,70,0,0,0,0
1491,0x50D0,0x448C,0xFDC8,0x02C4,80,68,0,0,0,0
1492,0x5094,0x42BF,0xFE33,0x02C4,80,66,0,0,0,0
1493,0x5058,0x415D,0xFE9E,0x02C4,80,65,0,0,0,0
1494,0x501C,0x4066,0xFF09,0x02C4,80,64,0,0,0,0
1495,0x50E0,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
1496,0x50A4,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
1497,0x5068,0x404A,0x004A,0x02C4,80,64,0,0,0,0
1498,0x502C,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
1499,0x50F0,0x421F,0x0120,0x02C4,80,66,0,0,0,0
1500,0x50B4,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
1501,0x5078,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
1502,0x503C,0x4801,0x0261,0x02C4,80,72,0,0,0,0
1503,0x5000,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
1504,0x50C4,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
1505,0x5088,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
